ingredients_text,ingredientes_identificados,num_ingredientes
"Beef (22%), Cooked Egg Pasta [DurumSemolina, Water, PasteursiedÃ‚]Ã‚ WholeÃ‚, Water, Tomato, Grana Padano Cheese [Grana Padano Medium Fat Hard Cheese (), Preservative (Lysozyme)], Chianti Red Wine, Whipping Cream (), Pork, Smoked Pancetta [Pork Belly, Salt, Dextrose, Black Pepper, Garlic, Coriander, Nutmeg, Preservatives (Sodium Nitrite, Potassium Nitrate)], Cornflour, Tomato PurÃ©e, Wheat Flour [Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Onion, Carrot, Garlic PurÃ©e, Butter (),Ã‚, Extra Virgin Olive Oil, Beef Extract, Salt, Yeast Extract, Basil, Porcini Mushroom Powder, Thyme, Black Pepper, Bay, White Pepper, Nutmeg.","['cheese', 'egg', 'pork', 'beef', 'butter', 'onion', 'wine', 'tomato']",8
"Egg Fried Rice, Water, Chicken Breast (10%), Sugar, Onion, Red Pepper, White Wine Vinegar,Flour, Water Chestnut, Tomato Paste, Brown Sugar, Pineapple, Cornflour, Palm Oil, Pineapple Juice, Salt,Starch, Maize Starch, Plum PurÃ©e,Gluten, Spirit Vinegar, Rapeseed Oil, Onion Powder, Black Pepper, Yeast Extract, Raising Agent (Sodium Carbonate), Flavouring, Tamarind Paste, Spices, Lemon Juice, Garlic Powder.Egg Fried Rice contains: Water, Long Grain Rice, Peas, Onion, Pasteurised, Rapeseed Oil, Whole, Garlic PurÃ©e, Ginger PurÃ©e, Cornflour, Salt, ToastedSeed Oil,Bean,Flour, Concentrated Lemon Juice, White Pepper.","['peas', 'egg', 'rice', 'onion', 'wine', 'maize', 'chicken', 'tomato']",8
"Chicken Breast (41%), White Wine (16%) (contains: Preservative:), Water, Smoked Back Bacon (8%) (contains: Pork, Water, Salt, Antioxidant (Sodium Ascorbate), Preservatives (Sodium Nitrite, Potassium Nitrate)), Chestnut Mushrooms (6%), Onions, Shallots, Rapeseed Oil, Double Cream, Butter, Gluten Free Flour (contains: Rice, Potato, Tapioca, Maize, Buckwheat), Salt, Roast Chicken Stock (contains: Roast Chicken, Maltodextrin, Salt, Natural Flavouring, Chicken Fat, Sugar, Lemon Juice Concentrate, Dried Onion Powder), Chicken Glace (contains: Concentrated Broth from Chicken Meat (Water, Extract), Maltodextrin (Potato), Yeast Extract, Salt, Glucose, Onion Powder), Garlic, Thyme, Lemon Juice, Parsley, Black Pepper, Bay Leaf.","['potato', 'pork', 'rice', 'butter', 'onion', 'wine', 'maize', 'chicken']",8
"Cooked Pasta (18%) (DurumSemolina, Water), Chicken (17%), Tomato Juice (14%), Mushrooms (11%), Water, Mozzarella (8%), Chopped Tomatoes (6%) (contain: Tomatoes,Tomato Juice, Acidity regulator, Citric Acid), Onions, Tomato Puree (3%), Rapeseed Oil , Roast Chicken Stock (contains: Roast Chicken, Maltodextrin, Salt, Natural Flavouring, Chicken Fat, Sugar, Lemon Juice (from concentrate), Onion Powder), White Wine (contains: Preservative:), Breadcrumbs (contain:Flour, Water, Iodised Salt, Yeast),Flour, Vegetable Stock (contains: Partially Reconstituted Vegetables (Onion, Red Bell Pepper, Organic Potato, Asparagus, Artichoke,), Maltodextrin, Tomato Puree, Salt, Sugar, Natural Flavouring, Sun Dried Tomato Paste (Sun Dried Tomato, Sunflower Oil, Salt, Natural Flavouring, White Wine Vinegar, Black Pepper), Olive Oil), Butter, Basil, Red Pesto (contains: Soaked Sundried Tomatoes (Sundried Tomatoes, Water, Salt, Grape Vinegar), Sunflower Oil, Extra Virgin Olive Oil, Vegetarian Medium Fat Hard Cheese (Cow's, Salt, Microbial Rennet), Sun Dried Tomatoes (Sun Dried Tomatoes, Extra Virgin Olive Oil, Salt, Grape Vinegar), Semidried Tomatoes in Oil (Semidried Tomatoes, Sunflower Oil, Sugar, Salt, Garlic, Oregano), Herbs de Provence (Rosemary, Marjoram, Parsley, Basil, Kibbled Bay Leaves, Thyme, Oregano, Sage), Garlic Puree), Garlic, Sugar, Salt, Oregano.","['cheese', 'potato', 'butter', 'onion', 'grape', 'wine', 'chicken', 'tomato']",8
"Chicken Breast (41%), White Wine (16%) (contains: Preservative:), Water, Smoked Back Bacon (8%) (contains: Pork, Water, Salt, Antioxidant (Sodium Ascorbate), Preservatives (Sodium Nitrite, Potassium Nitrate)), Chestnut Mushrooms (6%), Onions, Shallots, Rapeseed Oil, Double Cream, Butter, Gluten Free Flour (contains: Rice, Potato, Tapioca, Maize, Buckwheat), Salt, Roast Chicken Stock (contains: Roast Chicken, Maltodextrin, Salt, Natural Flavouring, Chicken Fat, Sugar, Lemon Juice Concentrate, Dried Onion Powder), Chicken Glace (contains: Concentrated Broth from Chicken Meat (Water, Extract), Maltodextrin (Potato), Yeast Extract, Salt, Glucose, Onion Powder), Garlic, Thyme, Lemon Juice, Parsley, Black Pepper, Bay Leaf.","['potato', 'pork', 'rice', 'butter', 'onion', 'wine', 'maize', 'chicken']",8
"Chicken Thigh (28%), Chicken Drummer (23%), White Wine (contains: Preservative:), Riesling Wine (8%) (contains: Preservative:), Water, Onions (6%), Smoked Back Bacon (5%) (contains: Pork, Water, Salt, Antioxidant (Sodium Ascorbate), Preservatives (Sodium Nitrite, Potassium Nitrate)), Mushrooms (4%), Double Cream, Chicken Glace (contains: Concentrated Broth from Chicken Meat (Water, Extract), Maltodextrin (Potato), Yeast Extract, Salt, Glucose, Onion Powder), Butter, Gluten Free Flour Blend (contains: Rice, Potato, Tapioca, Maize, Buckwheat), Brandy (contains: Colour: Caramel), Rapeseed Oil, Garlic, Parsley, Thyme, Bay Leaves, Black Pepper.","['potato', 'pork', 'rice', 'butter', 'onion', 'wine', 'maize', 'chicken']",8
"Cooked Pasta (18%) (DurumSemolina, Water), Chicken (17%), Tomato Juice (14%), Mushrooms (11%), Water, Mozzarella (8%), Chopped Tomatoes (6%) (contain: Tomatoes,Tomato Juice, Acidity regulator, Citric Acid), Onions, Tomato Puree (3%), Rapeseed Oil , Roast Chicken Stock (contains: Roast Chicken, Maltodextrin, Salt, Natural Flavouring, Chicken Fat, Sugar, Lemon Juice (from concentrate), Onion Powder), White Wine (contains: Preservative:), Breadcrumbs (contain:Flour, Water, Iodised Salt, Yeast),Flour, Vegetable Stock (contains: Partially Reconstituted Vegetables (Onion, Red Bell Pepper, Organic Potato, Asparagus, Artichoke,), Maltodextrin, Tomato Puree, Salt, Sugar, Natural Flavouring, Sun Dried Tomato Paste (Sun Dried Tomato, Sunflower Oil, Salt, Natural Flavouring, White Wine Vinegar, Black Pepper), Olive Oil), Butter, Basil, Red Pesto (contains: Soaked Sundried Tomatoes (Sundried Tomatoes, Water, Salt, Grape Vinegar), Sunflower Oil, Extra Virgin Olive Oil, Vegetarian Medium Fat Hard Cheese (Cow's, Salt, Microbial Rennet), Sun Dried Tomatoes (Sun Dried Tomatoes, Extra Virgin Olive Oil, Salt, Grape Vinegar), Semidried Tomatoes in Oil (Semidried Tomatoes, Sunflower Oil, Sugar, Salt, Garlic, Oregano), Herbs de Provence (Rosemary, Marjoram, Parsley, Basil, Kibbled Bay Leaves, Thyme, Oregano, Sage), Garlic Puree), Garlic, Sugar, Salt, Oregano.","['cheese', 'potato', 'butter', 'onion', 'grape', 'wine', 'chicken', 'tomato']",8
"Cooked Rice (23%), Chicken (18%), Water, Cauliflower (10%), Onions (8%), Red Peppers (5%), Peas (5%), Coconut Milk (4%) (contains: Coconut Extract, Water), Yellow Peppers (4%), Chopped Tomatoes (contains: Tomatoes, Tomato Juice, Acidity Regulator: Citric Acid), Gluten Free Flour (contains: Flour blend (Rice, Potato, Tapioca, Maize & Buckwheat)), Roast Chicken Stock (contains: Roast Chicken, Maltodextrin, Salt, Natural Flavouring, Chicken Fat, Sugar, Lemon Juice (from concentrate), Onion Powder), Tomato Puree, Flaked Almonds,Seeds, Corn Oil, Garlic, Cinnamon, Madras Powder(contains: Coriander, Turmeric, Chilli,, Cumin, Pepper , Fenugreek, Garlic, Salt, Fennel), Coriander, Salt, Garam Masala (contains: Ground Coriander, Ground Cumin, Ground Cassia, Fine Black Pepper, Ground Star Anise, Ground Ginger, Ground Green Cardamom, Ground Pimento, Ground Black Cardamom, Ground Cloves, Ground Bay Leaves, Ground Nutmeg), Turmeric, Ground Coriander, Lemon Juice, Bay Leaf, Ground Cumin, Paprika, Cloves, Chilli Powder. This product is made in our kitchen in Kent, using ingredients of varied origin.","['peas', 'potato', 'rice', 'milk', 'onion', 'maize', 'chicken', 'tomato']",8
"Cooked Ribe Rice (30%) (contains: Water, Rice, Salt), Semi Skimmed, Onions, Smoked Haddock (8%), Cod (8%), White Wine (5%) (contains: White Wine, Preservative:), Cheddar Cheese (5%), Double Cream, Leeks (3%), Spinach (2%), CrÃ¨me Fraiche (2%), Butter,Stock (contains:(Cooked White, Cod Powder), Maltodextrin, Dried Glucose Syrup, Salt, Yeast Extract, Lemon Juice Concentrate, Stabiliser: Guar Gum, Anchovy Paste(Anchovy, Salt, Sunflower Oil), Dried Onion), Water, Gluten Free Flour (contains: Rice, Potato, Tapioca, Maize & Buckwheat), Chives, Rapeseed Oil, Lemon Juice, Parsley, White Pepper.","['cheese', 'potato', 'rice', 'butter', 'leeks', 'onion', 'wine', 'maize']",8
"Chicken Breast (41%), White Wine (16%) (contains: Preservative:), Water, Smoked Back Bacon (8%) (contains: Pork, Water, Salt, Antioxidant (Sodium Ascorbate), Preservatives (Sodium Nitrite, Potassium Nitrate)), Chestnut Mushrooms (6%), Onions, Shallots, Rapeseed Oil, Double Cream, Butter, Gluten Free Flour (contains: Rice, Potato, Tapioca, Maize, Buckwheat), Salt, Roast Chicken Stock (contains: Roast Chicken, Maltodextrin, Salt, Natural Flavouring, Chicken Fat, Sugar, Lemon Juice Concentrate, Dried Onion Powder), Chicken Glace (contains: Concentrated Broth from Chicken Meat (Water, Extract), Maltodextrin (Potato), Yeast Extract, Salt, Glucose, Onion Powder), Garlic, Thyme, Lemon Juice, Parsley, Black Pepper, Bay Leaf.","['potato', 'pork', 'rice', 'butter', 'onion', 'wine', 'maize', 'chicken']",8
"Chicken Thigh (28%), Chicken Drummer (23%), White Wine (contains: Preservative:), Riesling Wine (8%) (contains: Preservative:), Water, Onions (6%), Smoked Back Bacon (5%) (contains: Pork, Water, Salt, Antioxidant (Sodium Ascorbate), Preservatives (Sodium Nitrite, Potassium Nitrate)), Mushrooms (4%), Double Cream, Chicken Glace (contains: Concentrated Broth from Chicken Meat (Water, Extract), Maltodextrin (Potato), Yeast Extract, Salt, Glucose, Onion Powder), Butter, Gluten Free Flour Blend (contains: Rice, Potato, Tapioca, Maize, Buckwheat), Brandy (contains: Colour: Caramel), Rapeseed Oil, Garlic, Parsley, Thyme, Bay Leaves, Black Pepper.","['potato', 'pork', 'rice', 'butter', 'onion', 'wine', 'maize', 'chicken']",8
"Cooked Pasta (18%) (DurumSemolina, Water), Chicken (17%), Tomato Juice (14%), Mushrooms (11%), Water, Mozzarella (8%), Chopped Tomatoes (6%) (contain: Tomatoes,Tomato Juice, Acidity regulator, Citric Acid), Onions, Tomato Puree (3%), Rapeseed Oil , Roast Chicken Stock (contains: Roast Chicken, Maltodextrin, Salt, Natural Flavouring, Chicken Fat, Sugar, Lemon Juice (from concentrate), Onion Powder), White Wine (contains: Preservative:), Breadcrumbs (contain:Flour, Water, Iodised Salt, Yeast),Flour, Vegetable Stock (contains: Partially Reconstituted Vegetables (Onion, Red Bell Pepper, Organic Potato, Asparagus, Artichoke,), Maltodextrin, Tomato Puree, Salt, Sugar, Natural Flavouring, Sun Dried Tomato Paste (Sun Dried Tomato, Sunflower Oil, Salt, Natural Flavouring, White Wine Vinegar, Black Pepper), Olive Oil), Butter, Basil, Red Pesto (contains: Soaked Sundried Tomatoes (Sundried Tomatoes, Water, Salt, Grape Vinegar), Sunflower Oil, Extra Virgin Olive Oil, Vegetarian Medium Fat Hard Cheese (Cow's, Salt, Microbial Rennet), Sun Dried Tomatoes (Sun Dried Tomatoes, Extra Virgin Olive Oil, Salt, Grape Vinegar), Semidried Tomatoes in Oil (Semidried Tomatoes, Sunflower Oil, Sugar, Salt, Garlic, Oregano), Herbs de Provence (Rosemary, Marjoram, Parsley, Basil, Kibbled Bay Leaves, Thyme, Oregano, Sage), Garlic Puree), Garlic, Sugar, Salt, Oregano.","['cheese', 'potato', 'butter', 'onion', 'grape', 'wine', 'chicken', 'tomato']",8
"Cooked Rice (23%), Chicken (18%), Water, Cauliflower (10%), Onions (8%), Red Peppers (5%), Peas (5%), Coconut Milk (4%) (contains: Coconut Extract, Water), Yellow Peppers (4%), Chopped Tomatoes (contains: Tomatoes, Tomato Juice, Acidity Regulator: Citric Acid), Gluten Free Flour (contains: Flour blend (Rice, Potato, Tapioca, Maize & Buckwheat)), Roast Chicken Stock (contains: Roast Chicken, Maltodextrin, Salt, Natural Flavouring, Chicken Fat, Sugar, Lemon Juice (from concentrate), Onion Powder), Tomato Puree, Flaked Almonds,Seeds, Corn Oil, Garlic, Cinnamon, Madras Powder(contains: Coriander, Turmeric, Chilli,, Cumin, Pepper , Fenugreek, Garlic, Salt, Fennel), Coriander, Salt, Garam Masala (contains: Ground Coriander, Ground Cumin, Ground Cassia, Fine Black Pepper, Ground Star Anise, Ground Ginger, Ground Green Cardamom, Ground Pimento, Ground Black Cardamom, Ground Cloves, Ground Bay Leaves, Ground Nutmeg), Turmeric, Ground Coriander, Lemon Juice, Bay Leaf, Ground Cumin, Paprika, Cloves, Chilli Powder. This product is made in our kitchen in Kent, using ingredients of varied origin.","['peas', 'potato', 'rice', 'milk', 'onion', 'maize', 'chicken', 'tomato']",8
"Cooked Ribe Rice (30%) (contains: Water, Rice, Salt), Semi Skimmed, Onions, Smoked Haddock (8%), Cod (8%), White Wine (5%) (contains: White Wine, Preservative:), Cheddar Cheese (5%), Double Cream, Leeks (3%), Spinach (2%), CrÃ¨me Fraiche (2%), Butter,Stock (contains:(Cooked White, Cod Powder), Maltodextrin, Dried Glucose Syrup, Salt, Yeast Extract, Lemon Juice Concentrate, Stabiliser: Guar Gum, Anchovy Paste(Anchovy, Salt, Sunflower Oil), Dried Onion), Water, Gluten Free Flour (contains: Rice, Potato, Tapioca, Maize & Buckwheat), Chives, Rapeseed Oil, Lemon Juice, Parsley, White Pepper.","['cheese', 'potato', 'rice', 'butter', 'leeks', 'onion', 'wine', 'maize']",8
"Chicken Breast (41%), White Wine (16%) (contains: Preservative:), Water, Smoked Back Bacon (8%) (contains: Pork, Water, Salt, Antioxidant (Sodium Ascorbate), Preservatives (Sodium Nitrite, Potassium Nitrate)), Chestnut Mushrooms (6%), Onions, Shallots, Rapeseed Oil, Double Cream, Butter, Gluten Free Flour (contains: Rice, Potato, Tapioca, Maize, Buckwheat), Salt, Roast Chicken Stock (contains: Roast Chicken, Maltodextrin, Salt, Natural Flavouring, Chicken Fat, Sugar, Lemon Juice Concentrate, Dried Onion Powder), Chicken Glace (contains: Concentrated Broth from Chicken Meat (Water, Extract), Maltodextrin (Potato), Yeast Extract, Salt, Glucose, Onion Powder), Garlic, Thyme, Lemon Juice, Parsley, Black Pepper, Bay Leaf.","['potato', 'pork', 'rice', 'butter', 'onion', 'wine', 'maize', 'chicken']",8
"Cooked Ribe Rice (30%) (contains: Water, Rice, Salt), Semi Skimmed, Onions, Smoked Haddock (8%), Cod (8%), White Wine (5%) (contains: White Wine, Preservative:), Cheddar Cheese (5%), Double Cream, Leeks (3%), Spinach (2%), CrÃ¨me Fraiche (2%), Butter,Stock (contains:(Cooked White, Cod Powder), Maltodextrin, Dried Glucose Syrup, Salt, Yeast Extract, Lemon Juice Concentrate, Stabiliser: Guar Gum, Anchovy Paste(Anchovy, Salt, Sunflower Oil), Dried Onion), Water, Gluten Free Flour (contains: Rice, Potato, Tapioca, Maize & Buckwheat), Chives, Rapeseed Oil, Lemon Juice, Parsley, White Pepper.","['cheese', 'potato', 'rice', 'butter', 'leeks', 'onion', 'wine', 'maize']",8
"Chicken Breast (41%), White Wine (16%) (contains: Preservative:), Water, Smoked Back Bacon (8%) (contains: Pork, Water, Salt, Antioxidant (Sodium Ascorbate), Preservatives (Sodium Nitrite, Potassium Nitrate)), Chestnut Mushrooms (6%), Onions, Shallots, Rapeseed Oil, Double Cream, Butter, Gluten Free Flour (contains: Rice, Potato, Tapioca, Maize, Buckwheat), Salt, Roast Chicken Stock (contains: Roast Chicken, Maltodextrin, Salt, Natural Flavouring, Chicken Fat, Sugar, Lemon Juice Concentrate, Dried Onion Powder), Chicken Glace (contains: Concentrated Broth from Chicken Meat (Water, Extract), Maltodextrin (Potato), Yeast Extract, Salt, Glucose, Onion Powder), Garlic, Thyme, Lemon Juice, Parsley, Black Pepper, Bay Leaf.","['potato', 'pork', 'rice', 'butter', 'onion', 'wine', 'maize', 'chicken']",8
"Cooked Rice (23%), Chicken (18%), Water, Cauliflower (10%), Onions (8%), Red Peppers (5%), Peas (5%), Coconut Milk (4%) (contains: Coconut Extract, Water), Yellow Peppers (4%), Chopped Tomatoes (contains: Tomatoes, Tomato Juice, Acidity Regulator: Citric Acid), Gluten Free Flour (contains: Flour blend (Rice, Potato, Tapioca, Maize & Buckwheat)), Roast Chicken Stock (contains: Roast Chicken, Maltodextrin, Salt, Natural Flavouring, Chicken Fat, Sugar, Lemon Juice (from concentrate), Onion Powder), Tomato Puree, Flaked Almonds,Seeds, Corn Oil, Garlic, Cinnamon, Madras Powder(contains: Coriander, Turmeric, Chilli,, Cumin, Pepper , Fenugreek, Garlic, Salt, Fennel), Coriander, Salt, Garam Masala (contains: Ground Coriander, Ground Cumin, Ground Cassia, Fine Black Pepper, Ground Star Anise, Ground Ginger, Ground Green Cardamom, Ground Pimento, Ground Black Cardamom, Ground Cloves, Ground Bay Leaves, Ground Nutmeg), Turmeric, Ground Coriander, Lemon Juice, Bay Leaf, Ground Cumin, Paprika, Cloves, Chilli Powder. This product is made in our kitchen in Kent, using ingredients of varied origin.","['peas', 'potato', 'rice', 'milk', 'onion', 'maize', 'chicken', 'tomato']",8
"Potatoes (39%), Beef (20%), Water, Onion (6%), Cheddar Cheese (4%), Carrots (3%), Swede (3%), Leeks (2%), Tomato Puree, Roast Beef Stock (contains: Corned Beef (Cooked Beef, Salt, Sugar, Preservative: Sodium Nitrite), Maltodextrin, Natural Flavouring, Salt, Sunflower Oil, Sugar, Lemon Juice Concentrate, Onion Powder),(2%), Gluten Free Plain White Flour Blend (contains: Flour Blend (Rice, Potato, Tapioca, Maize, Buckwheat)), Rapeseed Oil, White Pepper.","['cheese', 'potato', 'beef', 'rice', 'leeks', 'onion', 'maize', 'tomato']",8
"Cooked Rice (23%), Chicken (18%), Water, Cauliflower (10%), Onions (8%), Red Peppers (5%), Peas (5%), Coconut Milk (4%) (contains: Coconut Extract, Water), Yellow Peppers (4%), Chopped Tomatoes (contains: Tomatoes, Tomato Juice, Acidity Regulator: Citric Acid), Gluten Free Flour (contains: Flour blend (Rice, Potato, Tapioca, Maize & Buckwheat)), Roast Chicken Stock (contains: Roast Chicken, Maltodextrin, Salt, Natural Flavouring, Chicken Fat, Sugar, Lemon Juice (from concentrate), Onion Powder), Tomato Puree, Flaked Almonds,Seeds, Corn Oil, Garlic, Cinnamon, Madras Powder(contains: Coriander, Turmeric, Chilli,, Cumin, Pepper , Fenugreek, Garlic, Salt, Fennel), Coriander, Salt, Garam Masala (contains: Ground Coriander, Ground Cumin, Ground Cassia, Fine Black Pepper, Ground Star Anise, Ground Ginger, Ground Green Cardamom, Ground Pimento, Ground Black Cardamom, Ground Cloves, Ground Bay Leaves, Ground Nutmeg), Turmeric, Ground Coriander, Lemon Juice, Bay Leaf, Ground Cumin, Paprika, Cloves, Chilli Powder. This product is made in our kitchen in Kent, using ingredients of varied origin.","['peas', 'potato', 'rice', 'milk', 'onion', 'maize', 'chicken', 'tomato']",8
